time,precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),temperature_2m_mean (°F),temperature_2m_max (°F),temperature_2m_min (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),wind_speed_10m_max (mp/h),cloud_cover_mean (%),dew_point_2m_mean (°F),snowfall_water_equivalent_sum (inch),pressure_msl_mean (hPa),relative_humidity_2m_mean (%),wind_direction_10m_dominant (°),wind_speed_10m_mean (mp/h),visibility_mean (undefined),soil_temperature_0_to_7cm_mean (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),weather_code (wmo code)
2008-06-18,0.000,0.000,0.000,0.0,74.8,82.7,64.5,80.2,64.4,9.5,9,44.7,0.000,1011.8,40,342,6.2,NaN,75.5,72.3,2008-06-18T05:56,2008-06-18T21:01,2
2008-06-19,0.000,0.000,0.000,0.0,73.7,80.7,61.1,77.6,61.6,9.1,1,39.1,0.000,1014.8,35,357,5.4,NaN,75.3,70.4,2008-06-19T05:56,2008-06-19T21:02,0
2008-06-20,0.000,0.000,0.000,0.0,72.7,85.2,54.4,82.1,53.1,8.8,18,39.7,0.000,1015.9,42,62,5.1,NaN,76.1,69.7,2008-06-20T05:56,2008-06-20T21:02,3
2008-06-21,0.000,0.000,0.000,0.0,76.6,92.2,57.0,92.2,54.8,8.2,19,42.5,0.000,1013.3,42,118,5.3,NaN,78.4,74.0,2008-06-21T05:56,2008-06-21T21:02,2
2008-06-22,0.012,0.012,0.000,1.0,76.8,84.6,66.3,83.4,63.1,11.2,43,48.0,0.000,1012.0,41,355,6.2,NaN,80.4,74.9,2008-06-22T05:57,2008-06-22T21:02,51
2008-06-23,0.008,0.008,0.000,1.0,78.0,88.3,62.8,86.9,62.9,8.6,37,46.2,0.000,1009.9,38,97,4.9,NaN,82.1,76.1,2008-06-23T05:57,2008-06-23T21:02,51
2008-06-24,0.020,0.020,0.000,1.0,77.5,88.7,61.3,88.0,61.8,8.3,33,48.6,0.000,1009.1,45,96,5.5,NaN,82.3,76.2,2008-06-24T05:57,2008-06-24T21:03,53
2008-06-25,0.000,0.000,0.000,0.0,78.4,90.2,62.0,88.8,61.2,9.9,14,43.9,0.000,1007.1,40,138,6.5,NaN,82.1,76.0,2008-06-25T05:58,2008-06-25T21:03,2
2008-06-26,0.000,0.000,0.000,0.0,78.3,87.7,66.3,87.1,60.6,8.3,8,39.6,0.000,1006.9,28,143,6.6,NaN,81.5,74.1,2008-06-26T05:58,2008-06-26T21:03,1
2008-06-27,0.000,0.000,0.000,0.0,75.9,81.8,68.8,79.6,65.9,11.2,3,43.9,0.000,1012.5,34,341,6.2,NaN,81.0,72.9,2008-06-27T05:58,2008-06-27T21:03,2
2008-06-28,0.000,0.000,0.000,0.0,77.3,88.8,60.8,87.4,62.4,6.8,3,47.4,0.000,1014.3,43,26,3.7,NaN,82.5,76.6,2008-06-28T05:59,2008-06-28T21:03,0
2008-06-29,0.000,0.000,0.000,0.0,80.3,92.8,61.9,91.0,62.2,7.9,14,47.3,0.000,1013.3,41,76,4.4,NaN,84.3,79.2,2008-06-29T05:59,2008-06-29T21:03,3
2008-06-30,0.000,0.000,0.000,0.0,82.0,94.9,63.9,95.8,64.7,7.7,19,46.2,0.000,1011.2,39,110,4.9,NaN,85.8,80.6,2008-06-30T06:00,2008-06-30T21:02,2
2008-07-01,0.000,0.000,0.000,0.0,82.3,94.0,66.6,93.7,67.8,8.8,31,48.0,0.000,1008.0,40,116,5.4,NaN,86.8,81.0,2008-07-01T06:00,2008-07-01T21:02,2
2008-07-02,0.000,0.000,0.000,0.0,79.9,88.6,67.7,86.7,69.8,9.8,7,49.9,0.000,1008.8,43,354,5.1,NaN,85.8,79.4,2008-07-02T06:01,2008-07-02T21:02,2
2008-07-03,0.000,0.000,0.000,0.0,82.1,96.1,63.0,95.2,64.2,7.4,7,45.2,0.000,1006.9,40,105,4.6,NaN,86.9,80.8,2008-07-03T06:01,2008-07-03T21:02,1
2008-07-04,0.000,0.000,0.000,0.0,84.8,96.7,69.3,93.3,66.7,10.1,74,46.4,0.000,1004.4,32,164,8.6,NaN,87.1,81.3,2008-07-04T06:02,2008-07-04T21:02,3
2008-07-05,0.000,0.000,0.000,0.0,83.9,90.0,76.6,89.5,74.8,10.3,33,46.6,0.000,1006.3,29,329,5.3,NaN,88.1,82.0,2008-07-05T06:02,2008-07-05T21:02,3
2008-07-06,0.000,0.000,0.000,0.0,78.0,86.2,65.2,84.3,65.6,10.6,71,48.9,0.000,1007.1,41,12,4.9,NaN,84.5,76.5,2008-07-06T06:03,2008-07-06T21:01,3
2008-07-07,0.000,0.000,0.000,0.0,77.4,84.7,65.0,83.1,68.1,8.6,1,47.3,0.000,1010.5,42,6,4.1,NaN,84.7,76.5,2008-07-07T06:04,2008-07-07T21:01,1
2008-07-08,0.000,0.000,0.000,0.0,77.3,86.0,63.0,83.7,65.5,9.8,2,46.9,0.000,1011.8,42,347,4.1,NaN,84.4,76.3,2008-07-08T06:04,2008-07-08T21:01,1
2008-07-09,0.000,0.000,0.000,0.0,78.2,88.3,63.5,86.1,66.7,8.9,1,46.9,0.000,1011.3,42,359,3.6,NaN,85.0,77.5,2008-07-09T06:05,2008-07-09T21:00,0
2008-07-10,0.000,0.000,0.000,0.0,79.4,92.0,61.3,89.4,62.6,8.7,3,41.0,0.000,1007.7,39,101,5.0,NaN,85.9,77.1,2008-07-10T06:06,2008-07-10T21:00,1
2008-07-11,0.000,0.000,0.000,0.0,77.9,85.3,65.9,81.0,66.4,12.4,1,43.8,0.000,1009.8,36,334,7.2,NaN,84.8,74.7,2008-07-11T06:07,2008-07-11T20:59,0
2008-07-12,0.000,0.000,0.000,0.0,76.6,86.0,62.1,82.9,65.0,9.1,0,44.2,0.000,1014.9,40,352,3.9,NaN,84.3,75.1,2008-07-12T06:07,2008-07-12T20:59,0
2008-07-13,0.000,0.000,0.000,0.0,77.5,87.2,62.5,84.6,65.0,9.0,3,44.4,0.000,1013.1,40,16,3.6,NaN,84.5,76.3,2008-07-13T06:08,2008-07-13T20:58,0
2008-07-14,0.000,0.000,0.000,0.0,78.9,87.6,66.6,84.6,69.9,8.2,29,42.8,0.000,1010.8,37,37,3.8,NaN,85.7,77.4,2008-07-14T06:09,2008-07-14T20:58,3
2008-07-15,0.000,0.000,0.000,0.0,79.9,92.8,61.5,91.1,62.5,9.4,15,43.0,0.000,1010.2,39,48,5.0,NaN,86.2,77.9,2008-07-15T06:10,2008-07-15T20:57,2
2008-07-16,0.024,0.024,0.000,1.0,80.9,88.2,72.4,87.9,75.0,11.2,46,50.9,0.000,1012.3,39,156,5.5,NaN,87.3,79.5,2008-07-16T06:10,2008-07-16T20:57,53
2008-07-17,0.000,0.000,0.000,0.0,79.7,89.0,67.0,88.8,68.1,9.3,18,49.7,0.000,1011.6,41,126,5.6,NaN,87.6,78.6,2008-07-17T06:11,2008-07-17T20:56,2
2008-07-18,0.000,0.000,0.000,0.0,80.9,90.2,69.2,87.8,67.1,9.0,6,43.4,0.000,1007.6,32,120,6.3,NaN,87.6,78.1,2008-07-18T06:12,2008-07-18T20:55,1
2008-07-19,0.000,0.000,0.000,0.0,80.7,91.3,66.5,88.3,68.7,8.6,6,46.8,0.000,1008.0,38,360,4.9,NaN,87.4,79.3,2008-07-19T06:13,2008-07-19T20:54,2
2008-07-20,0.008,0.008,0.000,1.0,83.5,93.9,69.7,93.2,71.0,9.5,55,51.0,0.000,1007.7,38,95,5.3,NaN,88.8,82.5,2008-07-20T06:14,2008-07-20T20:54,51
2008-07-21,0.000,0.000,0.000,0.0,81.7,87.5,76.1,88.3,78.7,5.9,47,56.9,0.000,1011.2,44,59,3.5,NaN,88.9,83.1,2008-07-21T06:15,2008-07-21T20:53,3
2008-07-22,0.008,0.008,0.000,1.0,81.5,89.5,71.1,92.2,73.8,8.0,42,58.4,0.000,1008.6,49,68,4.5,NaN,89.5,83.1,2008-07-22T06:15,2008-07-22T20:52,51
2008-07-23,0.059,0.059,0.000,2.0,80.3,87.0,72.8,89.7,76.1,8.7,17,59.5,0.000,1010.0,52,1,5.2,NaN,89.5,82.4,2008-07-23T06:16,2008-07-23T20:51,53
2008-07-24,0.000,0.000,0.000,0.0,81.4,92.9,66.5,91.7,69.2,9.9,15,52.7,0.000,1008.9,46,52,5.3,NaN,89.0,81.5,2008-07-24T06:17,2008-07-24T20:50,2
2008-07-25,0.000,0.000,0.000,0.0,83.6,95.6,67.6,95.4,67.1,9.3,13,47.2,0.000,1008.3,36,118,5.9,NaN,89.6,81.8,2008-07-25T06:18,2008-07-25T20:49,1
2008-07-26,0.000,0.000,0.000,0.0,85.5,95.3,73.6,95.0,71.3,9.9,25,48.6,0.000,1007.3,32,141,7.1,NaN,91.0,83.2,2008-07-26T06:19,2008-07-26T20:49,2
2008-07-27,0.020,0.020,0.000,1.0,83.8,92.5,72.8,92.3,73.3,10.9,25,48.8,0.000,1007.8,34,160,6.6,NaN,90.8,82.0,2008-07-27T06:20,2008-07-27T20:48,53
2008-07-28,0.000,0.000,0.000,0.0,81.9,89.3,72.8,89.1,72.1,10.2,29,45.6,0.000,1010.0,34,140,7.0,NaN,90.4,79.5,2008-07-28T06:21,2008-07-28T20:47,3
2008-07-29,0.000,0.000,0.000,0.0,82.0,92.8,67.9,90.7,67.5,6.5,26,42.2,0.000,1009.4,32,157,4.9,NaN,88.8,79.6,2008-07-29T06:22,2008-07-29T20:46,3
2008-07-30,0.000,0.000,0.000,0.0,81.9,89.5,69.6,88.9,69.1,10.3,9,47.5,0.000,1008.5,34,75,7.0,NaN,89.7,79.5,2008-07-30T06:23,2008-07-30T20:45,3
2008-07-31,0.000,0.000,0.000,0.0,80.3,89.9,66.6,89.4,70.6,7.8,4,53.4,0.000,1008.4,46,12,4.1,NaN,88.6,80.8,2008-07-31T06:24,2008-07-31T20:44,1
2008-08-01,0.000,0.000,0.000,0.0,84.3,95.1,71.6,95.0,68.0,9.5,13,45.1,0.000,1005.3,30,135,7.2,NaN,89.8,81.2,2008-08-01T06:25,2008-08-01T20:42,1
2008-08-02,0.000,0.000,0.000,0.0,84.2,91.7,76.0,90.9,74.4,10.4,18,48.1,0.000,1005.8,30,348,5.4,NaN,89.9,82.5,2008-08-02T06:26,2008-08-02T20:41,2
2008-08-03,0.000,0.000,0.000,0.0,81.7,91.2,69.2,89.9,72.8,9.6,16,50.1,0.000,1006.5,40,4,4.2,NaN,89.2,81.3,2008-08-03T06:27,2008-08-03T20:40,1
2008-08-04,0.000,0.000,0.000,0.0,81.7,91.6,69.1,90.4,73.5,9.0,6,48.5,0.000,1009.4,39,30,4.4,NaN,88.7,81.0,2008-08-04T06:28,2008-08-04T20:39,1
2008-08-05,0.000,0.000,0.000,0.0,77.7,90.3,66.1,87.9,67.7,10.2,71,52.9,0.000,1012.3,48,106,5.9,NaN,84.5,76.4,2008-08-05T06:29,2008-08-05T20:38,3
2008-08-06,0.012,0.012,0.000,1.0,77.4,87.9,65.9,89.1,67.5,8.1,39,57.9,0.000,1013.1,55,109,4.5,NaN,86.2,78.8,2008-08-06T06:29,2008-08-06T20:37,51
2008-08-07,0.020,0.020,0.000,1.0,79.2,89.1,67.7,91.3,70.2,8.3,37,58.5,0.000,1010.8,54,113,5.3,NaN,87.3,80.6,2008-08-07T06:30,2008-08-07T20:36,53
2008-08-08,0.000,0.000,0.000,0.0,79.6,87.0,70.9,88.3,71.9,8.5,45,55.9,0.000,1009.5,47,140,5.0,NaN,87.6,80.1,2008-08-08T06:31,2008-08-08T20:34,3
2008-08-09,0.043,0.043,0.000,2.0,80.7,89.7,69.2,91.6,70.2,7.9,29,53.5,0.000,1009.0,43,129,5.7,NaN,88.0,80.4,2008-08-09T06:32,2008-08-09T20:33,53
2008-08-10,0.071,0.071,0.000,2.0,78.5,87.4,66.5,88.5,68.6,11.5,35,55.4,0.000,1010.5,49,117,5.4,NaN,87.9,78.9,2008-08-10T06:33,2008-08-10T20:32,61
2008-08-11,0.000,0.000,0.000,0.0,74.4,79.4,67.3,76.8,65.2,9.0,1,43.2,0.000,1013.6,37,344,6.2,NaN,84.7,71.4,2008-08-11T06:34,2008-08-11T20:30,1
2008-08-12,0.000,0.000,0.000,0.0,74.8,86.1,59.3,83.2,60.3,7.7,18,44.9,0.000,1010.8,44,56,4.6,NaN,83.6,72.9,2008-08-12T06:35,2008-08-12T20:29,3
2008-08-13,0.000,0.000,0.000,0.0,77.6,89.1,61.1,86.6,62.6,7.9,19,45.3,0.000,1009.9,43,50,4.4,NaN,85.2,76.0,2008-08-13T06:36,2008-08-13T20:28,1
2008-08-14,0.000,0.000,0.000,0.0,76.9,85.8,62.6,83.5,65.3,9.9,0,48.4,0.000,1011.6,44,322,3.6,NaN,85.0,76.2,2008-08-14T06:37,2008-08-14T20:26,0
2008-08-15,0.000,0.000,0.000,0.0,73.8,81.7,62.8,77.0,62.6,11.7,2,46.6,0.000,1013.0,44,1,6.9,NaN,83.8,71.2,2008-08-15T06:38,2008-08-15T20:25,0
2008-08-16,0.000,0.000,0.000,0.0,70.5,79.9,58.5,75.8,56.0,9.6,0,42.7,0.000,1014.5,40,21,6.3,NaN,82.0,67.0,2008-08-16T06:39,2008-08-16T20:23,0
2008-08-17,0.000,0.000,0.000,0.0,72.5,82.7,58.6,80.6,58.3,8.9,0,46.7,0.000,1012.1,45,26,4.6,NaN,82.4,70.7,2008-08-17T06:40,2008-08-17T20:22,0
2008-08-18,0.000,0.000,0.000,0.0,77.3,90.8,59.9,89.8,58.9,7.5,3,43.7,0.000,1008.0,42,121,5.4,NaN,84.7,74.9,2008-08-18T06:41,2008-08-18T20:21,0
2008-08-19,0.000,0.000,0.000,0.0,80.5,90.6,69.1,89.8,64.1,11.1,22,40.2,0.000,1004.6,27,154,7.0,NaN,86.1,76.1,2008-08-19T06:42,2008-08-19T20:19,3
2008-08-20,0.000,0.000,0.000,0.0,77.8,84.0,70.6,82.0,68.0,10.2,7,45.4,0.000,1006.4,34,349,5.3,NaN,85.4,75.3,2008-08-20T06:43,2008-08-20T20:18,3
2008-08-21,0.000,0.000,0.000,0.0,79.4,89.3,68.1,88.0,66.2,7.7,3,45.0,0.000,1003.5,33,188,5.1,NaN,85.5,77.0,2008-08-21T06:44,2008-08-21T20:16,1
2008-08-22,0.000,0.000,0.000,0.0,74.5,80.6,65.9,77.4,62.7,10.6,2,43.8,0.000,1012.0,35,344,7.2,NaN,84.2,70.7,2008-08-22T06:45,2008-08-22T20:15,1
2008-08-23,0.000,0.000,0.000,0.0,77.1,88.3,62.2,87.5,64.8,8.8,24,51.7,0.000,1011.1,48,341,3.7,NaN,84.6,77.0,2008-08-23T06:46,2008-08-23T20:13,2
2008-08-24,0.000,0.000,0.000,0.0,80.2,92.5,64.0,90.7,65.1,5.9,12,47.5,0.000,1009.3,41,134,4.5,NaN,85.9,78.7,2008-08-24T06:47,2008-08-24T20:12,1
2008-08-25,0.000,0.000,0.000,0.0,81.8,93.3,67.4,93.0,64.2,10.6,25,42.1,0.000,1004.6,30,157,6.7,NaN,86.8,78.1,2008-08-25T06:48,2008-08-25T20:10,2
2008-08-26,0.000,0.000,0.000,0.0,74.4,79.3,69.5,74.6,66.6,10.7,7,44.8,0.000,1008.1,36,316,7.6,NaN,84.0,70.6,2008-08-26T06:49,2008-08-26T20:09,1
2008-08-27,0.000,0.000,0.000,0.0,72.7,79.1,63.0,75.8,65.6,8.0,18,43.8,0.000,1011.8,43,1,3.7,NaN,81.2,70.8,2008-08-27T06:50,2008-08-27T20:07,3
2008-08-28,0.000,0.000,0.000,0.0,72.9,78.0,68.5,74.2,63.9,9.0,0,42.0,0.000,1014.2,35,343,5.5,NaN,80.1,69.5,2008-08-28T06:51,2008-08-28T20:06,0
2008-08-29,0.000,0.000,0.000,0.0,72.3,83.3,57.6,80.8,58.4,6.6,3,46.2,0.000,1012.4,47,31,3.4,NaN,80.6,71.0,2008-08-29T06:52,2008-08-29T20:04,0
2008-08-30,0.000,0.000,0.000,0.0,77.9,92.4,60.5,88.5,58.4,11.3,89,42.0,0.000,1003.1,39,164,6.8,NaN,82.0,74.0,2008-08-30T06:53,2008-08-30T20:02,3
2008-08-31,0.508,0.508,0.000,5.0,75.0,85.4,61.1,82.3,61.6,13.1,81,52.4,0.000,1001.3,48,178,8.3,NaN,83.3,72.6,2008-08-31T06:54,2008-08-31T20:01,63
2008-09-01,0.319,0.319,0.000,14.0,56.5,61.7,50.2,60.2,42.7,16.5,48,41.1,0.000,1012.9,59,300,5.9,NaN,69.4,52.3,2008-09-01T06:55,2008-09-01T19:59,61
2008-09-02,0.000,0.000,0.000,0.0,58.8,66.5,50.5,63.7,47.3,6.1,0,38.8,0.000,1019.9,50,52,4.1,NaN,66.6,55.3,2008-09-02T06:56,2008-09-02T19:57,0
2008-09-03,0.000,0.000,0.000,0.0,61.5,67.6,54.8,66.0,54.0,6.8,6,45.0,0.000,1016.2,58,307,4.3,NaN,67.0,59.3,2008-09-03T06:57,2008-09-03T19:56,1
2008-09-04,0.000,0.000,0.000,0.0,63.3,71.9,51.1,70.2,48.5,6.3,2,42.7,0.000,1012.8,53,144,4.4,NaN,67.9,60.4,2008-09-04T06:58,2008-09-04T19:54,0
2008-09-05,0.000,0.000,0.000,0.0,64.7,68.6,60.0,66.5,56.6,9.0,28,42.8,0.000,1014.4,46,322,5.5,NaN,68.1,61.3,2008-09-05T06:59,2008-09-05T19:53,3
2008-09-06,0.000,0.000,0.000,0.0,66.1,72.7,58.8,70.5,56.6,7.5,21,43.0,0.000,1014.1,46,147,4.1,NaN,69.2,63.4,2008-09-06T07:00,2008-09-06T19:51,3
2008-09-07,0.000,0.000,0.000,0.0,66.3,77.4,52.8,75.2,50.7,6.9,0,43.1,0.000,1011.4,50,129,4.6,NaN,70.8,63.6,2008-09-07T07:01,2008-09-07T19:49,0
2008-09-08,0.000,0.000,0.000,0.0,67.5,80.2,52.9,77.6,52.0,7.1,3,45.6,0.000,1010.3,53,22,4.1,NaN,72.0,65.4,2008-09-08T07:02,2008-09-08T19:48,1
2008-09-09,0.000,0.000,0.000,0.0,69.6,80.9,57.0,75.5,54.7,9.3,54,44.7,0.000,1006.4,46,154,7.3,NaN,72.0,65.4,2008-09-09T07:03,2008-09-09T19:46,3
2008-09-10,0.169,0.169,0.000,10.0,64.5,71.4,60.3,68.6,56.7,10.1,83,49.8,0.000,1008.2,61,159,7.3,NaN,68.6,61.5,2008-09-10T07:04,2008-09-10T19:44,55
2008-09-11,0.000,0.000,0.000,0.0,61.6,65.0,55.7,62.5,53.5,9.7,8,44.9,0.000,1013.1,56,310,5.8,NaN,67.0,58.5,2008-09-11T07:05,2008-09-11T19:43,1
2008-09-12,0.000,0.000,0.000,0.0,59.6,69.2,47.7,66.7,44.7,7.0,2,41.3,0.000,1013.1,58,105,4.5,NaN,66.7,56.3,2008-09-12T07:06,2008-09-12T19:41,1
2008-09-13,0.000,0.000,0.000,0.0,63.3,74.8,49.5,71.4,46.2,6.6,1,41.3,0.000,1012.8,53,155,4.5,NaN,68.2,60.0,2008-09-13T07:07,2008-09-13T19:39,1
2008-09-14,0.000,0.000,0.000,0.0,64.5,76.8,50.1,73.8,48.3,6.5,3,42.0,0.000,1017.0,53,75,3.7,NaN,69.5,61.8,2008-09-14T07:08,2008-09-14T19:38,1
2008-09-15,0.000,0.000,0.000,0.0,66.1,78.7,50.7,76.3,49.1,6.5,2,44.7,0.000,1019.0,55,40,3.4,NaN,70.6,64.0,2008-09-15T07:09,2008-09-15T19:36,1
2008-09-16,0.000,0.000,0.000,0.0,67.9,81.8,51.8,79.7,49.7,6.6,0,44.5,0.000,1016.5,52,120,4.3,NaN,71.9,65.4,2008-09-16T07:10,2008-09-16T19:34,0
2008-09-17,0.000,0.000,0.000,0.0,69.0,82.1,56.0,81.0,52.1,9.2,22,43.8,0.000,1014.5,47,148,6.4,NaN,72.7,65.4,2008-09-17T07:11,2008-09-17T19:33,3
2008-09-18,0.000,0.000,0.000,0.0,68.6,80.0,55.6,77.9,53.1,7.0,29,44.9,0.000,1013.9,49,121,5.3,NaN,73.3,65.6,2008-09-18T07:12,2008-09-18T19:31,3
2008-09-19,0.000,0.000,0.000,0.0,69.2,81.8,54.8,80.4,52.4,7.1,12,44.0,0.000,1012.3,50,121,4.8,NaN,74.0,66.4,2008-09-19T07:13,2008-09-19T19:29,1
2008-09-20,0.035,0.035,0.000,5.0,68.8,78.4,60.4,75.1,56.1,11.6,46,47.3,0.000,1008.6,48,147,7.6,NaN,73.0,65.0,2008-09-20T07:14,2008-09-20T19:27,51
2008-09-21,0.024,0.024,0.000,3.0,64.3,69.2,58.8,66.2,58.6,8.8,34,47.9,0.000,1010.8,58,345,5.6,NaN,71.2,61.8,2008-09-21T07:15,2008-09-21T19:26,51
2008-09-22,0.169,0.169,0.000,8.0,57.5,63.1,53.5,60.6,49.8,11.7,46,43.3,0.000,1015.4,60,358,5.8,NaN,65.8,53.6,2008-09-22T07:16,2008-09-22T19:24,53
2008-09-23,0.000,0.000,0.000,0.0,59.8,69.2,49.9,65.3,47.3,7.6,32,38.2,0.000,1020.3,51,136,4.5,NaN,65.4,55.7,2008-09-23T07:17,2008-09-23T19:22,3
2008-09-24,0.000,0.000,0.000,0.0,62.4,76.6,46.7,73.9,43.3,6.0,9,40.3,0.000,1017.3,54,140,4.0,NaN,66.7,59.0,2008-09-24T07:18,2008-09-24T19:21,2
2008-09-25,0.000,0.000,0.000,0.0,68.2,82.1,55.0,78.3,49.4,9.2,0,38.6,0.000,1012.7,40,155,7.0,NaN,69.3,63.1,2008-09-25T07:19,2008-09-25T19:19,0
2008-09-26,0.000,0.000,0.000,0.0,68.6,78.6,58.1,75.7,55.9,7.2,4,42.9,0.000,1015.0,43,27,3.9,NaN,70.8,65.6,2008-09-26T07:20,2008-09-26T19:17,1
2008-09-27,0.000,0.000,0.000,0.0,67.1,80.2,53.3,77.1,50.9,6.4,21,43.8,0.000,1015.1,51,137,4.5,NaN,71.0,64.1,2008-09-27T07:21,2008-09-27T19:15,2
2008-09-28,0.000,0.000,0.000,0.0,67.4,79.5,53.5,77.1,52.6,6.7,16,46.7,0.000,1017.3,55,69,3.9,NaN,71.6,65.4,2008-09-28T07:22,2008-09-28T19:14,1
2008-09-29,0.000,0.000,0.000,0.0,67.8,80.0,54.0,77.5,52.3,7.2,2,46.2,0.000,1018.3,54,91,4.2,NaN,72.0,65.5,2008-09-29T07:23,2008-09-29T19:12,0
2008-09-30,0.000,0.000,0.000,0.0,68.5,81.1,54.1,78.8,51.9,6.9,17,44.8,0.000,1018.6,50,118,4.0,NaN,72.3,66.0,2008-09-30T07:24,2008-09-30T19:10,2
2008-10-01,0.000,0.000,0.000,0.0,67.4,79.3,53.9,77.6,52.8,7.1,16,47.5,0.000,1017.1,56,111,4.1,NaN,72.1,65.4,2008-10-01T07:25,2008-10-01T19:09,2
2008-10-02,0.000,0.000,0.000,0.0,67.6,79.5,53.3,76.8,50.6,9.9,66,42.7,0.000,1010.2,50,183,5.5,NaN,71.5,64.0,2008-10-02T07:26,2008-10-02T19:07,3
2008-10-03,0.000,0.000,0.000,0.0,66.1,74.3,56.2,70.4,55.0,7.9,90,47.4,0.000,1006.7,55,137,5.6,NaN,71.1,63.3,2008-10-03T07:27,2008-10-03T19:06,3
2008-10-04,0.535,0.535,0.000,13.0,57.8,66.8,51.0,60.4,47.2,11.1,100,44.0,0.000,1003.8,64,165,7.2,NaN,62.6,53.3,2008-10-04T07:28,2008-10-04T19:04,61
2008-10-05,0.315,0.315,0.000,14.0,52.4,55.7,48.8,52.2,44.7,7.0,56,43.6,0.000,1011.7,73,294,5.0,NaN,59.8,48.8,2008-10-05T07:29,2008-10-05T19:02,61
2008-10-06,0.012,0.012,0.000,2.0,54.1,58.9,50.9,55.6,47.5,5.8,32,42.8,0.000,1020.2,66,46,3.3,NaN,58.8,50.9,2008-10-06T07:30,2008-10-06T19:01,51
2008-10-07,0.000,0.000,0.000,0.0,56.7,67.8,45.4,65.5,40.6,9.1,30,42.5,0.000,1021.2,63,157,5.8,NaN,59.1,52.6,2008-10-07T07:31,2008-10-07T18:59,2
2008-10-08,0.000,0.000,0.000,0.0,58.9,64.5,53.5,61.4,48.5,8.6,4,44.1,0.000,1016.4,59,328,5.1,NaN,60.2,55.5,2008-10-08T07:32,2008-10-08T18:58,1
2008-10-09,0.028,0.028,0.000,3.0,53.0,59.1,47.3,55.0,38.4,11.9,38,42.1,0.000,1007.5,69,332,6.0,NaN,58.2,48.8,2008-10-09T07:33,2008-10-09T18:56,51
2008-10-10,0.043,0.024,0.138,3.0,43.0,46.7,38.4,38.1,30.5,12.1,58,25.2,0.020,1010.2,49,340,9.7,NaN,52.6,34.2,2008-10-10T07:34,2008-10-10T18:54,71
2008-10-11,0.280,0.220,0.413,15.0,38.8,42.6,35.1,34.5,28.2,12.9,63,31.3,0.059,1006.0,75,288,7.8,NaN,48.3,31.6,2008-10-11T07:35,2008-10-11T18:53,73
2008-10-12,0.091,0.051,0.276,13.0,35.9,38.8,33.6,32.2,26.7,7.3,67,30.1,0.039,1021.0,80,255,5.3,NaN,45.3,29.5,2008-10-12T07:36,2008-10-12T18:51,71
2008-10-13,0.020,0.008,0.110,3.0,37.5,43.7,31.0,36.1,25.2,7.7,32,29.3,0.016,1032.6,74,348,4.3,NaN,44.9,31.6,2008-10-13T07:37,2008-10-13T18:50,71
2008-10-14,0.000,0.000,0.000,0.0,39.9,49.1,30.2,45.1,24.5,4.3,20,32.9,0.000,1028.3,78,113,2.4,NaN,46.4,35.4,2008-10-14T07:38,2008-10-14T18:48,2
2008-10-15,0.000,0.000,0.000,0.0,47.1,60.4,34.6,57.4,28.9,5.8,6,36.5,0.000,1021.5,71,160,3.5,NaN,49.6,42.7,2008-10-15T07:39,2008-10-15T18:46,1
2008-10-16,0.000,0.000,0.000,0.0,49.9,60.0,39.5,57.0,35.3,4.2,10,39.3,0.000,1023.0,70,272,2.6,NaN,51.9,46.5,2008-10-16T07:40,2008-10-16T18:45,1
2008-10-17,0.000,0.000,0.000,0.0,52.1,66.3,38.9,63.7,34.4,5.2,4,39.4,0.000,1024.0,67,163,3.6,NaN,53.6,48.3,2008-10-17T07:42,2008-10-17T18:43,2
2008-10-18,0.000,0.000,0.000,0.0,55.5,70.1,41.8,65.9,36.0,6.5,40,37.5,0.000,1016.4,57,170,4.5,NaN,54.7,50.9,2008-10-18T07:43,2008-10-18T18:42,3
2008-10-19,0.000,0.000,0.000,0.0,54.6,66.4,43.2,62.6,39.0,4.8,40,38.5,0.000,1016.4,59,172,3.5,NaN,54.8,50.6,2008-10-19T07:44,2008-10-19T18:40,3
2008-10-20,0.000,0.000,0.000,0.0,53.8,65.2,43.7,61.5,38.8,6.1,53,39.8,0.000,1015.3,63,171,4.5,NaN,55.3,49.5,2008-10-20T07:45,2008-10-20T18:39,3
2008-10-21,0.000,0.000,0.000,0.0,49.9,57.8,43.1,52.0,34.3,14.0,24,29.3,0.000,1023.0,46,312,9.8,NaN,51.1,41.7,2008-10-21T07:46,2008-10-21T18:38,3
2008-10-22,0.000,0.000,0.000,0.0,43.9,48.3,40.6,40.5,33.5,8.9,0,24.8,0.000,1033.9,48,343,6.1,NaN,46.5,36.6,2008-10-22T07:47,2008-10-22T18:36,0
2008-10-23,0.000,0.000,0.000,0.0,44.5,52.1,35.4,46.3,29.9,4.2,3,32.0,0.000,1025.8,65,182,2.7,NaN,46.9,39.8,2008-10-23T07:48,2008-10-23T18:35,1
2008-10-24,0.000,0.000,0.000,0.0,48.2,55.5,43.4,50.1,39.3,5.6,41,36.3,0.000,1022.1,66,230,2.7,NaN,48.4,44.1,2008-10-24T07:49,2008-10-24T18:34,3
